row_no,company_name,prefecture,municipality,official_site,source_url,public_email,form_status,contact_form_url,form_type,external_form,evidence,homepage_status,resolved_homepage,candidate_count,scanned_at
1720,（有）サイトピア,神奈川県,相模原市中央区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=21&s=,saitopia@cc.wakwak.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243224+00:00
1721,（有）サンケーネット,神奈川県,相模原市南区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=12&s=,info.sankenet@gmail.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243232+00:00
1722,（有）ジュウケン,神奈川県,横浜市旭区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=16&s=,jyuken.takai2018@outlook.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243241+00:00
1723,（有）ダイ・ハード,神奈川県,横浜市泉区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=25&s=,igarashi@diehard.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243270+00:00
1724,（有）トイホームズ,神奈川県,横浜市中区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=36&s=,info@toyhomes.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243280+00:00
1725,（有）トゥルース,神奈川県,海老名市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=3&s=,truth@shore.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243288+00:00
1726,（有）トラストシップ,神奈川県,横浜市中区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=36&s=,yasu-tsukuda@nifty.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243296+00:00
1727,（有）ニノミヤ,神奈川県,平塚市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=22&s=,yutaka238@yahoo.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243305+00:00
1728,（有）ハウザー,神奈川県,海老名市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=31&s=,houser@smile.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243313+00:00
1729,（有）ハウスサービス,神奈川県,横浜市中区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=23&s=,info@y-hs.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243321+00:00
1730,（有）ハウスファクトリー,神奈川県,横浜市南区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=35&s=,housefactory@y4.dion.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243330+00:00
1731,（有）バンブープランニング,神奈川県,川崎市中原区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=33&s=,take7na@u01.gate01.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243338+00:00
1732,（有）バードランド,神奈川県,横浜市鶴見区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=34&s=,info@ookurayama.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243346+00:00
1733,（有）ファインホームズ,神奈川県,川崎市宮前区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=31&s=,finehomes@mri.biglobe.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243357+00:00
1734,（有）プロジェクトＫ,神奈川県,厚木市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=3&s=,info@project-k.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243366+00:00
1735,（有）ホームサポート,神奈川県,藤沢市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=35&s=,homesupport@nifty.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243374+00:00
1736,（有）ホーム・ステーション,神奈川県,横浜市戸塚区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=8&s=,home@h-st.net,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243382+00:00
1737,（有）マルミヤ建設,神奈川県,川崎市多摩区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=28&s=,info@marumiya-kensetu.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243390+00:00
1738,（有）ミヤ不動産,神奈川県,横浜市金沢区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=28&s=,miya-re@beige.plala.or.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243398+00:00
1739,（有）ムラタカンパニーのブログ,神奈川県,相模原市中央区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=30&s=,info@fudousan-ka.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243405+00:00
1740,（有）ランドアルファ,神奈川県,鎌倉市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=14&s=,landalfa@khaki.plala.or.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243414+00:00
1741,（有）ランドラッシュ,神奈川県,藤沢市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=21&s=,info@landlush.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243422+00:00
1742,（有）三木不動産,神奈川県,平塚市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=34&s=,mikifudousan@estate.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243430+00:00
1743,（有）三洋住宅販売,神奈川県,横浜市瀬谷区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=30&s=,home@sanyo-jh.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243438+00:00
1744,（有）不動産賃貸センター,神奈川県,横浜市港北区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=13&s=,fc-chintai@oasis.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243446+00:00
1745,（有）中原不動産,神奈川県,川崎市中原区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=15&s=,nakahara79@abelia.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243455+00:00
1746,（有）千成土地住宅社,神奈川県,相模原市中央区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=9&s=,info@sen-nari.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243463+00:00
1747,（有）協和ホーム,神奈川県,相模原市中央区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=6&s=,khome39@yahoo.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243471+00:00
1748,（有）坪井企業,神奈川県,相模原市中央区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=17&s=,tsubo2013@vesta.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243479+00:00
1749,（有）大立不動産,神奈川県,川崎市川崎区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=35&s=,ohdachi@yacht.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243488+00:00
1750,（有）大賢サービス,神奈川県,横浜市中区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=15&s=,daiken.morita@gmail.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243495+00:00
1751,（有）天野不動産,神奈川県,相模原市緑区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=9&s=,info@amahiro.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243503+00:00
1752,（有）太平プラン,神奈川県,横浜市青葉区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=7&s=,info@kodomonokuni.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243511+00:00
1753,（有）平安総合コンサルタント,神奈川県,横浜市南区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=7&s=,deguchi@heian.name,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243519+00:00
1754,（有）広部ハウジング,神奈川県,相模原市中央区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=6&s=,info@hirobe.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243528+00:00
1755,（有）新都市企画,神奈川県,平塚市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=13&s=,s.tateishi@shintoshi-k.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243554+00:00
1756,（有）昭栄ハウス,神奈川県,相模原市緑区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=28&s=,syoei18@fork.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243584+00:00
1757,（有）林勝企画,神奈川県,藤沢市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=9&s=,rinshokikaku@wb3.so-net.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243594+00:00
1758,（有）横浜アイ不動産,神奈川県,横浜市金沢区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=24&s=,ai2103@gmail.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243602+00:00
1759,（有）港南ハウス,神奈川県,横浜市港南区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=30&s=,nk101@c3-net.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243611+00:00
1760,（有）湘友,神奈川県,平塚市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=13&s=,showyou.-f@grace.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243619+00:00
1761,（有）稲田堤不動産,神奈川県,川崎市多摩区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=18&s=,kakinuma2468@gmail.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243627+00:00
1762,（有）菊地不動産,神奈川県,横浜市保土ケ谷区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=24&s=,kikuti3591@gmail.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243636+00:00
1763,（有）藤住建,神奈川県,藤沢市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=6&s=,info@f-fjk.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243644+00:00
1764,（有）高晋不動産,神奈川県,横浜市栄区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=13&s=,info@yokohamafp.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243652+00:00
1765,（有）高松,神奈川県,川崎市幸区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=18&s=,takamatsu115@corp.odn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243663+00:00
1766,（有）ＣＯＣＯハウジング,神奈川県,横浜市保土ケ谷区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=11&s=,sugano@hiroshi.name,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243671+00:00
1767,（株）あおぞらコンサルティング,神奈川県,横浜市中区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=27&s=,info@aozora-cs.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243680+00:00
1768,（株）おが和本舗,神奈川県,横浜市神奈川区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=15&s=,kazu@ogawa-hompo.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243688+00:00
1769,（株）かわの不動産,神奈川県,茅ヶ崎市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=13&s=,kawano.2018@andline-two.net,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243696+00:00
1770,（株）さくら,神奈川県,横浜市南区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=17&s=,estate.sakura@gmail.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243706+00:00
1771,（株）すみれホーム,神奈川県,横浜市港南区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=9&s=,ys.sumirehome@gmail.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243714+00:00
1772,（株）たからや,神奈川県,横浜市金沢区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=8&s=,takaraya1120@gmail.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243722+00:00
1773,（株）はじめの一歩不動産,神奈川県,相模原市緑区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=16&s=,kawai@hajimenoippofudousn.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243730+00:00
1774,（株）アイビー住販,神奈川県,横浜市港北区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=20&s=,info@ivy-yokohama.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243738+00:00
1775,（株）アセットサポート,神奈川県,横浜市神奈川区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=14&s=,info@asset-support.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243746+00:00
1776,（株）アットマール,神奈川県,横浜市中区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=21&s=,info@atmar.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243754+00:00
1777,（株）アドバン,神奈川県,横浜市保土ケ谷区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=26&s=,adoban-kouda@jb3.so-net.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243762+00:00
1778,（株）アメニティホーム,神奈川県,大和市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=4&s=,amenity-home@zd6.so-net.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243771+00:00
1779,（株）アース住販,神奈川県,横浜市戸塚区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=25&s=,east@e-earth.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243780+00:00
1780,（株）アール・エコ,神奈川県,相模原市中央区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=33&s=,mail@r-eco-s.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243788+00:00
1781,（株）エスティーム,神奈川県,足柄下郡箱根町,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=21&s=,info@resort-sen.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243797+00:00
1782,（株）エス・ケイ企画,神奈川県,横浜市神奈川区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=34&s=,master@esukei.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243804+00:00
1783,（株）エヌ・エー・ワン,神奈川県,大和市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=30&s=,n.a.1@bloom.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243812+00:00
1784,（株）エフアンドエム企画,神奈川県,川崎市宮前区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=20&s=,kokichi.maejima@mbp.nifty.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243820+00:00
1785,（株）エフエージェンシー,神奈川県,横浜市神奈川区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=7&s=,info@fagency.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243829+00:00
1786,（株）エフピーアンドホーム,神奈川県,高座郡寒川町,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=31&s=,fpandhome@jcom.home.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243837+00:00
1787,（株）エリア,神奈川県,秦野市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=20&s=,area@aroma.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243845+00:00
1788,（株）エルムジャパン,神奈川県,横須賀市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=34&s=,mail@elmjapan.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243853+00:00
1789,（株）オークラハウジングのブログ,神奈川県,横浜市港北区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=29&s=,info@ohkura.org,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243899+00:00
1790,（株）キューブ,神奈川県,愛甲郡愛川町,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=3&s=,info@cube2002.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243913+00:00
1791,（株）クリア企画,神奈川県,横浜市青葉区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=19&s=,info@clear-kikaku.com,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243927+00:00
1792,（株）クリエイティブホーム,神奈川県,横浜市南区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=8&s=,info@creativehome-yokohama.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243940+00:00
1793,（株）クリエイト・ハウス,神奈川県,相模原市南区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=33&s=,create@mx1.alpha-web.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243953+00:00
1794,（株）グローブ企画,神奈川県,茅ヶ崎市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=11&s=,info@globekikaku.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243966+00:00
1795,（株）ケイチーム,神奈川県,川崎市多摩区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=18&s=,info@kteam.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243978+00:00
1796,（株）ケイワン,神奈川県,厚木市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=19&s=,info@ke1.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.243990+00:00
1797,（株）コータクホールディング,神奈川県,逗子市,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=19&s=,cotak@herb.ocn.ne.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.244008+00:00
1798,（株）サマールホーム,神奈川県,横浜市神奈川区,,https://www.zennichi.net/hp/kanto_kaiin/pref.asp?p=14&pg=23&s=,info@samaruhome.co.jp,公式サイトなし,,,,公式サイトURLが未登録,,,0,2026-08-09T15:16:39.244020+00:00
